"","Sampleid","Purity","Ploidy","Num.Variants","Median.Coverage","AUC.AR","AUC.POSTERIOR.SOMATIC","Callrate","Accuracy.Somatic","Accuracy.Germline","TMB.AR"
"861","TCGA-13-1509-01",0.71,1.74939059981554,193,141,0.726142697881828,0.921404682274248,0.792746113989637,0.967320261437909,0.928104575163399,3.60069193842309
"871","TCGA-30-1855-01",0.6,2.77084547184267,150,58,0.828397529069767,0.894622093023256,0.706666666666667,0.962264150943396,0.952830188679245,6.14543239508149
"881","TCGA-29-1785-01",0.85,1.88679520979456,147,97,0.704656862745098,0.731209150326797,0.619047619047619,0.868131868131868,0.901098901098901,1.42237891328951
"891","TCGA-29-1702-01",0.87,3.47484513161916,125,104,0.840648307515777,0.83964429145152,0.576,0.958333333333333,0.902777777777778,2.52758580211133
"911","TCGA-04-1542-01",0.87,3.00296457240944,153,143,0.833484573502722,0.848275862068966,0.509803921568627,0.948717948717949,0.923076923076923,3.08759243153688
"921","TCGA-24-1425-01",0.61,1.80625474616503,221,119,0.859278879015721,0.854921394395079,0.855203619909502,0.957671957671958,0.862433862433862,5.06358423744305
"941","TCGA-20-1684-01",0.91,2.87182693908629,126,132.5,0.688331117021277,0.692154255319149,0.404761904761905,0.882352941176471,0.862745098039216,2.41228334680192
"951","TCGA-09-1673-01",0.87,4.07974372886669,130,125.5,0.619976359338062,0.652482269503546,0.446153846153846,0.862068965517241,0.931034482758621,1.53427294143386
"971","TCGA-61-1899-01",0.67,3.47796391949502,143,136,0.798694779116466,0.786345381526104,0.776223776223776,0.891891891891892,0.891891891891892,3.51416000404345
"981","TCGA-24-1427-01",0.57,3.08417866814628,165,155,0.822396694214876,0.92396694214876,0.76969696969697,0.976377952755906,0.921259842519685,4.08157954056932
"991","TCGA-13-1497-01",0.79,2.84575901902181,234,130,0.706600927220546,0.831334167341232,0.739316239316239,0.901734104046243,0.901734104046243,5.51995278240691
"1011","TCGA-13-1491-01",0.88,1.64100981308893,277,111,0.609578544061303,0.773180076628352,0.671480144404332,0.940860215053763,0.919354838709677,3.73870034312641
"1021","TCGA-61-1737-01",0.65,1.84647928028725,254,129,0.887288977159881,0.831843760344257,0.822834645669291,0.956937799043062,0.799043062200957,5.82817897010088
"1031","TCGA-25-1323-01",0.47,3.74088128967403,166,118,0.82745443856555,0.86522633744856,0.807228915662651,0.962406015037594,0.887218045112782,5.68839693653609
"1041","TCGA-30-1857-01",0.67,1.90769218914989,173,80,0.799375866851595,0.864077669902913,0.728323699421965,0.976190476190476,0.865079365079365,4.74846673405765
"1051","TCGA-25-1316-01",0.87,2.76431803155139,148,103,0.734420289855072,0.636231884057971,0.358108108108108,0.962264150943396,0.773584905660377,2.19618276914779
"1061","TCGA-29-1696-01",0.9,1.96063924539975,190,119,0.633928571428571,0.696285714285714,0.536842105263158,0.882352941176471,0.892156862745098,1.88032950552377
"1071","TCGA-09-0369-01",0.87,2.5988341134995,198,125.5,0.829208175002567,0.773338810721988,0.616161616161616,0.852459016393443,0.959016393442623,3.74760380026368
"1091","TCGA-24-1416-01",0.8,3.68761755068432,131,128,0.787545787545788,0.781440781440781,0.618320610687023,0.975308641975309,0.925925925925926,1.18640456300686
"1101","TCGA-24-0982-01",0.71,2.75017628456391,170,146,0.811562860438293,0.887110726643599,0.752941176470588,0.96875,0.8828125,3.84450693409435
"1111","TCGA-13-0903-01",0.85,1.86519413659219,300,120,0.858214741835431,0.713464696223317,0.77,0.787878787878788,0.930735930735931,7.29452188257827
"1121","TCGA-61-1913-01",0.87,1.839514285804,125,124,0.650137268359643,0.696293754289636,0.704,0.909090909090909,0.897727272727273,1.68590166554782
"1141","TCGA-29-1698-01",0.61,3.34464863207323,244,163,0.860978565477543,0.827236234189199,0.754098360655738,0.967391304347826,0.815217391304348,5.52731407445334
"1151","TCGA-13-1499-01",0.41,2.78272306581923,171,129,0.936075036075036,0.954834054834055,0.871345029239766,0.979865771812081,0.939597315436242,4.04454042048984
"1161","TCGA-13-0885-01",0.51,4.21796226500117,267,136,0.912508563598995,0.9148207353277,0.719101123595506,0.973958333333333,0.953125,7.47480337218279
"1171","TCGA-23-1809-01",0.77,3.64351673187457,214,128.5,0.610602001973777,0.778373043846045,0.570093457943925,0.959016393442623,0.80327868852459,4.48165324250963
"1181","TCGA-25-1322-01",0.68,1.89613737933031,141,102,0.838122605363985,0.884418901660281,0.815602836879433,0.973913043478261,0.834782608695652,3.57367252877488
"1191","TCGA-10-0933-01",0.89,2.59712463582826,161,136,0.837378640776699,0.78908603950452,0.515527950310559,0.891566265060241,0.903614457831325,2.93763119408455
"1201","TCGA-29-1774-01",0.67,4.32778228934592,149,91,0.817355058734369,0.877415687760515,0.644295302013423,0.96875,0.90625,2.92650456255364
"1211","TCGA-24-1847-01",0.46,3.28003252875511,211,102,0.922205165251942,0.943651797001987,0.805687203791469,0.964705882352941,0.958823529411765,5.58351541108157
"1221","TCGA-13-1481-01",0.43,4.30948836166271,315,122,0.978538579458355,0.967157523110512,0.895238095238095,0.982078853046595,0.960573476702509,9.71977756662876
"1231","TCGA-61-1904-01",0.58,3.91560813275833,254,109,0.844724344414619,0.841145295615665,0.732283464566929,0.946236559139785,0.827956989247312,6.23762492035116
"1241","TCGA-29-1701-01",0.55,3.47275383667712,189,109,0.945187165775401,0.943121050072922,0.735449735449735,0.992805755395683,0.942446043165468,4.72230582377144
"1251","TCGA-13-1483-01",0.67,1.95266031125047,168,127.5,0.836678412747051,0.868699249272254,0.869047619047619,0.958904109589041,0.883561643835616,3.36419576440184
"1261","TCGA-13-1488-01",0.6,2.90002094810877,257,123,0.885630870779386,0.897055090124397,0.832684824902724,0.939252336448598,0.929906542056075,7.50367390593969
"1271","TCGA-24-1843-01",0.72,2.81498255206727,175,110,0.825997885276236,0.871398361089083,0.714285714285714,0.952,0.928,4.57606429592475
"1281","TCGA-10-0930-01",0.65,3.43547250480775,228,116.5,0.617232617232617,0.842842842842843,0.684210526315789,0.92948717948718,0.923076923076923,4.73648165172935
"1291","TCGA-24-1469-01",0.42,3.05576607718695,321,157,0.874903138318481,0.842188105385509,0.94392523364486,0.914191419141914,0.95049504950495,10.0384213406512
"1301","TCGA-29-1707-01",0.77,3.74295855214306,148,125,0.718554476806904,0.776483279395901,0.540540540540541,0.9375,0.9125,2.44414689372543
"1311","TCGA-09-0365-01",0.92,4.33190940634879,132,169,0.831325301204819,0.839193508728793,0.401515151515151,0.943396226415094,0.924528301886792,2.89972385492785
"1321","TCGA-29-1781-01",0.67,1.74705893429478,158,62.5,0.76116035455278,0.893473005640612,0.816455696202532,0.968992248062015,0.891472868217054,4.39108938187184
"1331","TCGA-13-0912-01",0.92,1.89555755778429,147,140,0.654556074766355,0.64392523364486,0.537414965986395,0.860759493670886,0.936708860759494,1.29341144441018
"1341","TCGA-61-1730-01",0.8,3.56717307241464,162,98,0.864860681114551,0.843808049535604,0.666666666666667,0.91588785046729,0.925233644859813,4.20870162212567
"1351","TCGA-61-1906-01",0.73,3.16780473878255,232,99.5,0.752028762198254,0.788186954288649,0.573275862068966,0.954887218045113,0.879699248120301,3.23621718654994
"1361","TCGA-57-1586-01",0.76,2.58045909596072,120,82,0.793103448275862,0.872844827586207,0.658333333333333,1,0.658227848101266,2.3094385229185
"1371","TCGA-29-1766-01",0.44,4.12929444536987,161,82,0.916982922201139,0.903067678684377,0.757763975155279,0.959016393442623,0.909836065573771,4.25527806617836
"138","TCGA-29-1699-01",0.6,5.49851805716572,174,166.5,0.813209353206618,0.830575687132504,0.695402298850575,0.917355371900826,0.900826446280992,4.29798776967784
"139","TCGA-61-1740-01",0.61,3.6327904388242,322,169.5,0.805571881979546,0.902550840484307,0.77639751552795,0.94,0.944,7.88569086269688
"141","TCGA-20-1686-01",0.7,3.30364045597932,179,104,0.936229674796748,0.914507113821138,0.70391061452514,0.984,0.912,4.92255977985951
"144","TCGA-61-1901-01",0.74,1.8459784971674,138,124,0.782525510204082,0.900765306122449,0.760869565217391,0.971428571428571,0.914285714285714,2.42098824650556
"145","TCGA-61-1725-01",0.78,1.92511262647955,188,69,0.819316612977451,0.823285780027612,0.696808510638298,0.923664122137405,0.916030534351145,5.15643012975788
"147","TCGA-24-1842-01",0.66,3.52586889519941,157,111,0.883730158730159,0.903968253968254,0.777070063694268,0.967213114754098,0.860655737704918,3.08967179502082
"148","TCGA-61-1911-01",0.67,2.25151673858969,194,86,0.795376712328767,0.871860730593607,0.783505154639175,0.973684210526316,0.855263157894737,4.6806312605181
"149","TCGA-29-1783-01",0.58,3.2220699674773,158,81.5,0.884315718157182,0.847391598915989,0.784810126582278,0.926229508196721,0.901639344262295,4.53233506188641
"150","TCGA-13-0726-01",0.66,1.98139215110932,276,143,0.861974600138158,0.875551304532653,0.884057971014493,0.987704918032787,0.827868852459016,7.36109708216346
"152","TCGA-29-1775-01",0.81,3.3314781098805,180,92,0.723679233387971,0.779220779220779,0.655555555555556,0.932203389830508,0.872881355932203,5.26524339216614
"153","TCGA-09-1672-01",0.65,3.24003247501157,160,107,0.906712962962963,0.998611111111111,0.7875,1,0.952,2.36643222647973
"155","TCGA-29-1694-01",0.74,1.75646446435915,82,53,0.634469696969697,0.840909090909091,0.719512195121951,0.949152542372881,0.864406779661017,1.38705246387239
"157","TCGA-24-1616-01",0.82,3.42214992925143,147,132,0.79319587628866,0.890103092783505,0.578231292517007,0.964705882352941,0.929411764705882,3.475012035487
"160","TCGA-29-1691-01",0.84,3.15380680750837,298,135.5,0.757174866514111,0.814454614797864,0.694630872483222,0.879227053140097,0.922705314009662,7.54178440958294
"161","TCGA-24-1846-01",0.89,1.74189700917127,145,107,0.645643074581431,0.659817351598173,0.627586206896552,0.791208791208791,0.879120879120879,2.38966887730214
"163","TCGA-61-1903-01",0.86,1.90053331437266,157,132,0.642156862745098,0.808731039585646,0.636942675159236,0.93,0.92,2.14483226743938
"164","TCGA-24-1562-01",0.79,1.77471969799475,141,111,0.644408831908832,0.831908831908832,0.702127659574468,0.94949494949495,0.898989898989899,1.65133885473299
"166","TCGA-29-1776-01",0.88,1.9043316065841,194,131,0.682303322430711,0.701325529351007,0.65979381443299,0.921875,0.890625,2.36374902332336
"167","TCGA-20-1682-01",0.76,1.82858647147607,160,112,0.588809523809524,0.800952380952381,0.61875,0.919191919191919,0.878787878787879,3.66371746031623
"168","TCGA-29-1761-01",0.6,3.14805305747809,287,140,0.865660616293795,0.827247783875053,0.818815331010453,0.919148936170213,0.906382978723404,8.5173349364941
"169","TCGA-24-1104-01",0.64,1.96371385690804,205,144,0.8066,0.8776,0.897560975609756,0.951086956521739,0.864130434782609,4.24922796338352
"170","TCGA-13-0887-01",0.65,3.58429467867576,230,125.5,0.739609357256416,0.784995079112726,0.747826086956522,0.883720930232558,0.872093023255814,4.48941807092094
"171","TCGA-29-1784-01",0.55,3.50156985746041,289,87,0.908501020705745,0.892631476620978,0.692041522491349,0.96,0.92,7.63517386352583
"172","TCGA-13-0807-01",0.71,3.02929399704204,376,127.5,0.870800627943485,0.846562009419152,0.728723404255319,0.934065934065934,0.912087912087912,11.1105140612646
