"","SampleId","Purity_ABS","Ploidy_ABS","Purity_PCN_t","Ploidy_PCN_t","Purity_PCN_p","Ploidy_PCN_p","Purity_FACETS","Ploidy_FACETS","Sample"
"599","TCGA-97-7547-01",0.55,3.42,0.5,3.44037273972822,0.5,3.44037240870656,0.511629423727961,3.40684778310993,"LUAD"
"600","TCGA-97-7552-01",0.18,1.95,0.2,1.9815982937136,0.19,1.98292556832429,NA,2,"LUAD"
"601","TCGA-97-7553-01",0.29,1.44,0.23,2.49408146550273,0.23,2.49408146986202,0.23531072344268,2.62692983159294,"LUAD"
"602","TCGA-97-7554-01",0.29,5.21,0.3,2.84630984920904,0.27,2.94370920565581,0.288904961284322,5.38574598735195,"LUAD"
"603","TCGA-97-7937-01",0.59,2.82,0.52,4.1066605005359,0.52,4.1066605005359,0.58763929984254,3.20342104579053,"LUAD"
"604","TCGA-97-7938-01",0.61,2.05,0.59,2.04375438133855,0.59,2.04375438133855,0.583786712451563,2.06451822691464,"LUAD"
"605","TCGA-97-7941-01",0.36,1.97,0.35,1.97296421821014,0.35,1.97296421821014,0.342523304782598,2.02649945904075,"LUAD"
"606","TCGA-97-8171-01",0.82,2.21,0.84,2.25512477731532,0.84,2.25512477731532,0.870163920346118,2.20431149923971,"LUAD"
"607","TCGA-97-8172-01",0.32,3.92,0.3,1.97530711631176,0.3,1.97530711631176,0.461815715784167,1.90028109414454,"LUAD"
"608","TCGA-97-8174-01",0.3,3.62,0.29,3.66525050700926,0.29,3.66608699831936,0.314018823236033,3.72111025330579,"LUAD"
"609","TCGA-97-8175-01",0.43,2.07,0.37,2.07011073845164,0.37,2.07011197599089,0.411378127961388,1.98181923486434,"LUAD"
"610","TCGA-97-8176-01",0.53,1.91,0.41,1.9915023242997,0.41,1.99125262342258,0.402314989160862,3.35701151981991,"LUAD"
"611","TCGA-97-8177-01",0.25,3.13,0.2,2.23885213514958,0.2,2.19947390714215,0.254276149483921,3.70328824621636,"LUAD"
"612","TCGA-97-8179-01",0.48,2.83,0.52,2.89115169600145,0.52,2.89115169600145,0.511236890106001,2.90148221246169,"LUAD"
"613","TCGA-97-8547-01",0.48,1.88,0.44,1.89164932736816,0.44,1.89164932736816,0.48966162076462,1.93867008230646,"LUAD"
"614","TCGA-97-8552-01",0.27,3.6,0.31,2.18102609369213,0.31,2.1811218270322,0.271425845164354,3.57317376951396,"LUAD"
"615","TCGA-97-A4LX-01",0.2,1.77,0.17,1.87935306377734,0.17,1.88108654479461,0.199105248512986,1.86152176546641,"LUAD"
"616","TCGA-97-A4M0-01",0.55,3.78,0.51,3.73186317008718,0.51,3.73191479463244,0.671934763614525,1.87723934677845,"LUAD"
"617","TCGA-97-A4M1-01",0.36,2.84,0.3,2.85132912591457,0.3,2.85129591638361,0.366794465397358,2.74695128495098,"LUAD"
"618","TCGA-97-A4M2-01",0.37,2.05,0.15,2.00143055213007,0.15,1.99398178906007,0.334136949282329,2.08181093067638,"LUAD"
"619","TCGA-97-A4M3-01",0.69,2.03,0.62,2.03458018084544,0.62,2.03463453476233,0.647373182184082,2.05064772283949,"LUAD"
"620","TCGA-97-A4M5-01",0.25,1.83,0.24,1.85143461935542,0.24,1.85143461935542,0.227059879561041,1.94413871385154,"LUAD"
"621","TCGA-97-A4M6-01",0.43,1.79,0.4,1.86142718704198,0.4,1.86142718704198,0.416253185544405,1.87432882391556,"LUAD"
"622","TCGA-97-A4M7-01",0.37,2.03,0.26,2.13553566739076,0.26,2.15986695721621,0.368683030252431,1.9794184859791,"LUAD"
"623","TCGA-99-7458-01",0.36,1.88,0.26,1.87313043576915,0.26,1.87314685242518,0.349693263463206,1.8588452175337,"LUAD"
"624","TCGA-99-8025-01",0.43,4.47,0.44,4.25528315109975,0.44,4.25578859262078,0.458806081396242,4.16063240155649,"LUAD"
"625","TCGA-99-8028-01",0.18,2.1,0.15,1.82312808439301,0.15,1.73347104617717,0.3,2.04911117522415,"LUAD"
"626","TCGA-99-8032-01",0.31,3.74,0.21,2.7025058680532,0.21,2.70250586805319,0.362468171065715,3.62756952674337,"LUAD"
"627","TCGA-99-8033-01",0.29,3.04,0.27,2.97508186600038,0.27,2.98239222054139,0.27712048625254,2.84358958838391,"LUAD"
"628","TCGA-99-AA5R-01",0.96,2,0.34,2.00338050543045,0.3,2.00331631550136,NA,2,"LUAD"
"629","TCGA-J2-8192-01",0.41,2.76,0.28,1.95892467522838,0.28,1.95892467522838,0.387527715842427,2.82572719759052,"LUAD"
"630","TCGA-J2-8194-01",0.44,3.38,0.44,3.38408377120304,0.45,3.35311284146613,0.433888458983416,3.43302930282457,"LUAD"
"631","TCGA-J2-A4AD-01",0.57,1.82,0.37,1.95743486760329,0.29,3.58607215451158,0.546017657298345,1.85620409078598,"LUAD"
"632","TCGA-J2-A4AE-01",0.52,2.18,0.46,2.1518160480831,0.46,2.1518159105073,0.532686473847398,2.11043318812231,"LUAD"
"633","TCGA-J2-A4AG-01",0.31,2.01,0.19,1.90643453553363,0.18,1.9066251110219,0.310584431143929,1.9651232246596,"LUAD"
"634","TCGA-L4-A4E5-01",0.66,1.77,0.62,1.77522631101148,0.62,1.77527787414947,0.627952790396803,1.73946726081656,"LUAD"
"635","TCGA-L9-A443-01",0.48,3.54,0.46,3.46866906339826,0.46,3.46378019383624,0.463185582232066,3.57231805514165,"LUAD"
"636","TCGA-L9-A444-01",0.37,2.77,0.37,2.72682489572305,0.36,2.72678111976482,0.346573535221623,2.64712790204968,"LUAD"
"637","TCGA-L9-A50W-01",0.76,1.92,0.75,1.91419526441078,0.75,1.91419526441078,0.738164618714519,1.93129744037073,"LUAD"
"638","TCGA-L9-A5IP-01",0.53,2.64,0.53,2.60376417067921,0.53,2.60376417067921,0.539326506462466,2.65916847383947,"LUAD"
"639","TCGA-L9-A743-01",0.09,6.48,0.16,1.7509156368044,0.16,1.7509156368044,0.220078214169571,2.8968695560807,"LUAD"
"640","TCGA-L9-A7SV-01",0.83,3.06,0.79,3.08695240257671,0.8,3.08695240257671,0.797673397095565,3.16843298966904,"LUAD"
"641","TCGA-L9-A8F4-01",0.32,3.05,0.31,1.89213054956512,0.3,1.88982820093439,0.300571446119495,3.0451293307457,"LUAD"
"642","TCGA-MN-A4N1-01",0.48,4.7,0.59,2.62710020494333,0.59,2.62710020494333,0.508391187393698,4.04900630516157,"LUAD"
"643","TCGA-MN-A4N4-01",0.34,4.12,0.33,2.0656682272103,0.31,2.1951683112582,0.302389204289541,4.42026818285151,"LUAD"
"644","TCGA-MN-A4N5-01",0.38,3.29,0.35,3.29628440610465,0.35,3.29628576291979,0.479425881257909,2.90145666798207,"LUAD"
"645","TCGA-MP-A4SV-01",0.36,3.29,0.31,2.26259513815752,0.31,2.26260552849673,0.514052065416378,2.65758933484575,"LUAD"
"646","TCGA-MP-A4SW-01",0.46,2.03,0.34,2.10908710105391,0.34,2.1090603661194,0.397880415293934,2.16664956502379,"LUAD"
"647","TCGA-MP-A4SY-01",0.35,2.07,0.18,2.51611027329178,0.18,2.51611027329178,0.210694852173391,3.34434133725484,"LUAD"
"648","TCGA-MP-A4T2-01",0.48,3.92,0.34,1.99042574714606,0.34,1.99040850957985,0.648044954950641,1.93497988349096,"LUAD"
"649","TCGA-MP-A4T7-01",0.34,3.17,0.31,3.16264320535907,0.31,3.16246466825092,0.303035958828703,3.18446503191214,"LUAD"
"650","TCGA-MP-A4T8-01",0.59,3.17,0.55,3.19854146690546,0.55,3.1985776169815,0.53124147479688,3.16092408298166,"LUAD"
"651","TCGA-MP-A4T9-01",0.18,2.11,0.15,2.1479068739105,0.15,2.1479068739105,0.212049993134033,1.87905304285667,"LUAD"
"652","TCGA-MP-A4TA-01",0.33,1.65,0.21,1.78517814814235,0.21,1.78517207230831,0.295234675498938,1.72115808782602,"LUAD"
"653","TCGA-MP-A4TC-01",0.45,1.47,0.27,2.73678175185151,0.27,2.73678175185151,0.3,3.12829012412113,"LUAD"
"654","TCGA-MP-A4TE-01",0.68,3.15,0.64,3.16851123075134,0.64,3.16849662060685,0.654189637509395,3.16116532451489,"LUAD"
"655","TCGA-MP-A4TF-01",0.29,4.86,0.31,4.6817306590579,0.31,4.68064025049506,0.380293498190063,4.29011236284495,"LUAD"
"656","TCGA-MP-A4TH-01",0.4,2.11,0.39,2.09541634497391,0.39,2.0954167906256,0.404361786619161,2.17902663527714,"LUAD"
"657","TCGA-MP-A4TI-01",0.22,2.11,0.16,1.77858737496022,0.16,1.77885260444901,0.210587877090257,1.85642960047864,"LUAD"
"658","TCGA-MP-A4TK-01",0.34,2.63,0.3,2.36393395788189,0.3,2.36174459022225,0.391805571466487,2.52377031118239,"LUAD"
"659","TCGA-MP-A5C7-01",0.87,2.01,0.82,2.02326312001,0.81,2.02326312001,0.805174082254905,2.07492080496442,"LUAD"
"660","TCGA-NJ-A4YF-01",0.55,3.21,0.54,3.11050956557557,0.54,3.11052203568214,0.517959055437334,3.06272096786067,"LUAD"
"661","TCGA-NJ-A4YG-01",0.32,2.34,0.23,2.454839536893,0.23,2.454839536893,0.313797262618607,2.30834804667736,"LUAD"
"662","TCGA-NJ-A4YI-01",0.58,3.62,0.57,3.50890013650354,0.57,3.5096147898551,0.546327068857256,3.76015532045782,"LUAD"
"663","TCGA-NJ-A4YP-01",0.23,4.21,0.36,2.14626851821474,0.36,2.14626851821474,0.442650366349755,2.25009513700569,"LUAD"
"664","TCGA-NJ-A4YQ-01",0.29,1.74,0.27,1.65373175025652,0.28,1.66770070591743,0.314685339291301,1.83902031035288,"LUAD"
"665","TCGA-NJ-A55A-01",0.21,2.03,0.15,1.99167517995772,0.15,1.99158046739028,0.296752181700455,2.20429120671491,"LUAD"
"666","TCGA-NJ-A55R-01",0.23,3.5,0.32,2.04205566643869,0.22,2.390870486251,0.315138260024653,3.58452210353013,"LUAD"
"667","TCGA-NJ-A7XG-01",0.62,3.84,0.34,1.8951797571043,0.34,1.8951797571043,0.305416999500191,5.55651517106294,"LUAD"
"668","TCGA-O1-A52J-01",0.5,3.44,0.48,3.62662911957157,0.48,3.62657708880156,0.508113766175621,3.66028038990375,"LUAD"
"669","TCGA-S2-AA1A-01",0.32,2.41,0.3,2.47360708963139,0.29,2.47360708963139,0.30675600108935,2.51808365722237,"LUAD"
"670","TCGA-05-5420-01",0.25,1.82,0.21,1.91128549643959,0.21,1.91057842847777,0.264462616897827,2.15835837768505,"LUAD"
"671","TCGA-38-4629-01",0.4,2.46,0.35,2.54583030800806,0.35,2.54583030800806,0.373516003680505,2.54752539671381,"LUAD"
"672","TCGA-38-4630-01",0.79,1.99,0.71,1.94358262041215,0.71,1.94348661149323,0.718402952709271,1.9629041311244,"LUAD"
"673","TCGA-50-6597-01",0.48,3.59,0.47,3.66770843990996,0.46,3.67544217763186,0.433325556733694,3.70625180344938,"LUAD"
"674","TCGA-75-6206-01",0.7,3.23,0.64,3.21560334645938,0.32,2.53689357014627,0.664680991115611,3.23277498122748,"LUAD"
"675","TCGA-95-7948-01",0.71,3.51,0.7,3.48060793592591,0.7,3.48063386262328,0.678469001923508,3.52523842871321,"LUAD"
