"","SampleId","Signature.1","Signature.2","Signature.3","Signature.4","Signature.5","Signature.6","Signature.7","Signature.8","Signature.9","Signature.10","Signature.11","Signature.12","Signature.13","Signature.14","Signature.15","Signature.16","Signature.17","Signature.18","Signature.19","Signature.20","Signature.21","Signature.22","Signature.23","Signature.24","Signature.25","Signature.26","Signature.27","Signature.28","Signature.29","Signature.30","Mode","Sample"
"3031","TCGA-61-1907-01",0.121811758746146,0,0.720364596949965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","OV"
"3041","TCGA-61-1910-01",0.160143574215351,0,0.293985056784258,0.305500610649367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696164134122976,0,"Paired","OV"
"3051","TCGA-61-1911-01",0.0952229929258215,0,0.0917078007158628,0.127176482569162,0.223102256428504,0,0,0.148674667759734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109570671028906,"Paired","OV"
"3061","TCGA-61-1913-01",0,0,0.474140747805503,0,0,0,0,0,0.11556736320248,0,0,0,0,0,0,0,0,0,0.114648120155451,0,0,0,0,0,0,0,0,0,0.101305625864218,0.0645031695430443,"Paired","OV"
"3071","TCGA-61-1914-01",0.136702308909317,0,0.464302992891822,0.136214239412057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061590154606397,0,0,0,0,0,0,0,0,0,0,"Paired","OV"
"1","TCGA-05-4244-01",0,0,0,0.660323548276056,0,0.152041262812094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"2","TCGA-05-4249-01",0.112549926092682,0,0,0.610574805006127,0,0,0.0815701022202015,0,0,0,0,0,0,0,0,0.0746194300524784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"3","TCGA-05-4250-01",0,0.0788398573105734,0,0.496908794322911,0,0.135948810604224,0,0,0,0,0,0,0,0,0,0.110699454897324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"4","TCGA-05-4382-01",0,0,0,0.861663345416254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"5","TCGA-05-4384-01",0,0,0,0.565002198608384,0,0.146989778081247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622782056583309,0,0,0,0.101992443019616,"Tumor-only","LUAD"
"6","TCGA-05-4389-01",0.182068404531421,0.189268394391458,0.333307731314147,0.0687133421395072,0,0,0,0,0,0,0,0,0.0913400224727313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"7","TCGA-05-4390-01",0.0707132480954672,0,0,0.719009922993578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721827124474389,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"8","TCGA-05-4395-01",0.106312835125825,0.0978543449309992,0,0.390377224912983,0,0,0,0,0,0,0,0,0.133162066481534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112080061297706,"Tumor-only","LUAD"
"9","TCGA-05-4396-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287250592131506,0,0,0,0.671338903945232,0,0,0,0,0,0,"Tumor-only","LUAD"
"10","TCGA-05-4397-01",0.110185040716465,0.0727131345732807,0.180544042223889,0.429662800717894,0,0,0,0,0,0,0,0,0.109053871453498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"11","TCGA-05-4398-01",0.0683105483276614,0,0,0.655466969001496,0,0,0,0,0,0,0,0,0,0,0,0.0611311251235737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"12","TCGA-05-4402-01",0.161370647365395,0.155252628409645,0.247544096194292,0,0,0,0,0,0,0,0,0,0.344710699658867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1312","TCGA-05-4403-01",0.155738168645915,0,0,0.421657536843607,0.151128159208686,0.195794592305351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1412","TCGA-05-4405-01",0,0,0,0.638477406760663,0,0.121786697437451,0.0654152025869696,0,0,0,0,0,0,0,0,0,0,0,0,0.0841224448952809,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1512","TCGA-05-4410-01",0,0.0774588475068196,0,0.766921775531504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820693316818517,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1612","TCGA-05-4415-01",0.0792532599998719,0,0,0.692631098514059,0,0,0,0,0,0,0,0,0,0.0789358788196376,0,0,0,0,0,0.120761343983712,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1712","TCGA-05-4417-01",0,0,0,0.701151706628612,0,0.108794615073063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115265682216099,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1812","TCGA-05-4418-01",0,0,0,0.545293400205775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672343874546413,0.114211697915843,0,0,0,0,0.0670300558341969,0,0,0,0,0,0,"Tumor-only","LUAD"
"1912","TCGA-05-4420-01",0.0648895416840963,0,0.0731744425748552,0.467165174464735,0,0,0,0,0,0,0,0,0,0,0,0.0769578276335259,0,0.0699939289712116,0,0,0,0,0,0.104046582417668,0,0,0,0,0,0,"Tumor-only","LUAD"
"2012","TCGA-05-4422-01",0.0863206237041396,0,0.446608844337471,0.10311064539664,0,0.151977993510468,0,0,0,0,0,0,0.0722413146219247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"2111","TCGA-05-4424-01",0,0,0,0.713646240506528,0,0,0,0,0,0,0,0,0.0651461022897257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"22","TCGA-05-4425-01",0.76153372335436,0,0,0,0.135285408737225,0,0,0,0,0,0,0,0,0,0.0837643823791803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"2312","TCGA-05-4426-01",0.388524060568901,0,0.128422873717986,0,0,0,0,0,0,0,0,0,0,0,0,0.062507531507369,0,0,0,0,0.0792559723117963,0,0,0.0905509141275819,0,0,0,0,0,0.0792090654908018,"Tumor-only","LUAD"
"2412","TCGA-05-4427-01",0,0,0.19743640117292,0.582513546893421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"25","TCGA-05-4430-01",0,0,0,0.463781869509653,0,0.0637638290335572,0,0,0,0,0,0,0,0,0,0.109054052451133,0,0.118184155356724,0,0,0,0,0,0.160595887876456,0.0783578646917896,0,0,0,0,0,"Tumor-only","LUAD"
"2612","TCGA-05-4432-01",0,0,0.0845433023789563,0.681228741910902,0,0.0821451884185586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"27","TCGA-05-4433-01",0.529852442911366,0,0.137737666795803,0,0,0.243668999289228,0,0,0,0,0,0,0.0674073096869304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"28","TCGA-05-4434-01",0.374835232340263,0,0,0,0,0,0.0802048845222428,0,0,0,0,0,0.177328904682824,0,0,0,0,0,0,0.138259334163047,0,0,0,0,0.0614646559656576,0,0,0,0,0.0632825373960148,"Tumor-only","LUAD"
"29","TCGA-05-5420-01",0.198915207740813,0.0660509432400484,0,0.506756086156656,0,0,0,0,0,0,0.069755272822296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"30","TCGA-05-5423-01",0.06496719961536,0,0.0847455377904929,0.408910975455677,0,0.167856766022007,0,0,0,0,0,0.0742810564259592,0,0,0,0,0,0,0,0,0,0,0,0.081733152852276,0,0,0,0,0,0,"Tumor-only","LUAD"
"31","TCGA-05-5425-01",0,0,0,0.590734808575895,0,0.0789631112137457,0,0,0,0,0,0,0,0,0,0.0826475441394342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"32","TCGA-05-5428-01",0,0.215684823543866,0,0.48027606484038,0,0.099613884692698,0,0,0,0,0,0,0.0956124028960032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"3312","TCGA-05-5429-01",0.412385547869055,0.111769663417336,0,0,0.105363417392043,0.263312534693473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"34","TCGA-05-5715-01",0.188439647656102,0.234745705390155,0,0,0,0,0,0,0,0,0,0,0.260571543315177,0,0.135661602687953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"37","TCGA-35-4122-01",0,0,0,0.0773684484377165,0.306706637625399,0,0,0,0,0,0,0.0714008661102363,0.0891978466568449,0,0,0,0,0.0959313144990419,0,0.068003743271915,0,0,0,0.124014963287048,0,0,0,0,0,0,"Tumor-only","LUAD"
"38","TCGA-35-4123-01",0,0,0.156766750375605,0.634878820415751,0,0.110521951909072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"39","TCGA-35-5375-01",0,0,0.186733692751728,0.396397624968686,0,0.078648133294458,0,0,0.0610309966023535,0,0,0,0,0,0,0,0,0,0,0.0939052023526897,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"4012","TCGA-38-4625-01",0,0.0967440156436079,0,0.758405110600921,0,0,0,0,0,0,0,0,0.0664597683089802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"41","TCGA-38-4626-01",0,0,0,0.827614095143657,0,0,0,0.0931041231481078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"42","TCGA-38-4627-01",0.294242756673904,0,0,0.280311925671619,0,0,0.233120431552482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680752596925676,0,0.0646909743882792,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"4312","TCGA-38-4628-01",0.305098725701673,0.067506245707279,0.202425299593954,0,0.183834673041169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182704466076365,0,0,0,0,0,0,"Tumor-only","LUAD"
"44","TCGA-38-4629-01",0.0775310990463308,0.0691179522378211,0,0.404000684251665,0.133741012170481,0,0,0,0,0,0.0623247745429871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"4511","TCGA-38-4630-01",0.154537585970735,0.165674332076065,0.336073934898303,0,0,0.100535942602192,0,0,0,0,0.0842130592856045,0,0.0690189808935708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"4611","TCGA-38-4631-01",0,0,0.123398292311721,0.690608130785343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631148652114754,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"475","TCGA-38-4632-01",0.070556828876407,0,0,0.598861293965907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"482","TCGA-38-6178-01",0.219059086688927,0,0.180141050444951,0.0805891968456644,0,0.096411382189451,0.159368545944617,0,0,0,0,0,0,0,0,0,0,0,0,0.0637898670683976,0,0,0,0,0,0,0,0,0.0961654376937834,0,"Tumor-only","LUAD"
"4911","TCGA-38-7271-01",0,0,0.0622059126925962,0.66376263683093,0,0,0,0,0,0,0,0,0.150200810749157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"5011","TCGA-38-A44F-01",0.389367831001779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517690189454638,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1242","TCGA-44-6779-01",0.305982185927838,0,0,0.360723924585292,0,0,0,0,0,0,0.10124569491897,0,0,0,0,0,0,0,0,0.089174503972064,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1342","TCGA-44-8117-01",0,0,0,0.780140220770963,0,0.0954640880138347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1352","TCGA-44-8119-01",0.0899771710704146,0,0.134176664202796,0.591586224733776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1362","TCGA-44-8120-01",0,0,0,0.683069474828056,0,0.0602882274668875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797231635030972,0,0,0,0,0,0,"Tumor-only","LUAD"
"1372","TCGA-44-A479-01",0,0.0643039310357786,0,0.717809125878399,0,0,0,0,0,0,0,0,0,0.123778405581864,0,0,0,0,0,0.0941085375039581,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1382","TCGA-44-A47A-01",0.201580997398121,0.0715192305751038,0.0971003618497202,0.102337836431701,0,0,0.0613909772448275,0,0,0,0,0,0.291952211537999,0,0,0,0,0,0,0,0,0,0,0.0990873185622336,0,0,0,0,0,0,"Tumor-only","LUAD"
"1392","TCGA-44-A47B-01",0.40684786988237,0,0.0990616164007019,0.167061898776582,0,0,0,0,0,0,0.0748127425026398,0,0,0,0,0,0,0.118890803304301,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1402","TCGA-44-A47F-01",0,0.0786771679396478,0.128679076384826,0,0,0.237941940624065,0,0,0,0,0,0,0,0,0,0,0,0,0.22127645074535,0,0,0,0,0.173700010666145,0,0,0,0,0,0,"Tumor-only","LUAD"
"1413","TCGA-44-A47G-01",0,0,0,0.211574619234264,0.254154230017635,0,0.164101420094538,0,0,0,0,0,0.0912560583180761,0.0690975250551928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1422","TCGA-44-A4SS-01",0,0,0.110980669377937,0.603980946701611,0,0,0,0,0,0,0,0,0.0772449211240537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1432","TCGA-44-A4SU-01",0,0,0.132582280163333,0.191675134959433,0,0.179299156468397,0,0,0,0,0.0603773698343167,0,0,0,0,0.135040095601703,0,0,0,0,0,0,0,0.0791840107900704,0,0,0,0,0.0778982344586203,0,"Tumor-only","LUAD"
"144","TCGA-49-4486-01",0,0.172437014321746,0.133556634924474,0,0,0.122764128810384,0.062422362945613,0,0,0,0,0,0.306396558364479,0,0,0,0,0,0,0,0,0,0,0.0724709217220841,0,0,0,0,0.0817836850201295,0,"Tumor-only","LUAD"
"1452","TCGA-49-4487-01",0,0,0,0.628131788031538,0,0,0,0,0,0,0,0,0.075051980373918,0,0,0,0,0,0,0,0,0,0,0.140429325274865,0,0,0,0,0,0,"Tumor-only","LUAD"
"1462","TCGA-49-4488-01",0.0862935501978181,0.0705691621580687,0,0.723733074129941,0,0,0,0,0,0,0,0,0,0,0,0.0727253733726631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1472","TCGA-49-4490-01",0,0.0990267796885357,0,0,0.187892841133069,0.330167062290978,0,0,0,0,0,0,0.122715216560643,0,0,0.0922141180353081,0,0,0,0,0,0,0,0,0,0,0,0,0.121343425955694,0,"Tumor-only","LUAD"
"1482","TCGA-49-4494-01",0.119100352153984,0,0,0.732455887955583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1492","TCGA-49-4501-01",0.240963842467357,0.0738332309661373,0.206820054535312,0,0,0,0.0624951537065894,0,0,0,0,0,0,0,0.108139263642192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135222207807815,0,"Tumor-only","LUAD"
"1502","TCGA-49-4505-01",0.154719760480768,0.0815070464744998,0,0.218511805138692,0,0.118599641139629,0,0.150902013835572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247515775166042,0,0,0,0,0,0,"Tumor-only","LUAD"
"1513","TCGA-49-4506-01",0,0,0,0.601976578257774,0,0.0603514096379534,0,0,0,0,0,0,0,0,0,0.0651433154686393,0,0,0,0.0938745687523541,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1522","TCGA-49-4507-01",0.164411901418639,0.0885395415226956,0.0970097173261027,0.461724810367253,0,0,0,0,0,0,0,0,0.0696571395350493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1532","TCGA-49-4510-01",0,0,0,0.407113868106664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792416206496651,0,0.417445954938033,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1542","TCGA-49-4512-01",0.288808413900839,0,0,0.0884218583028399,0.264431947123712,0.132142338244783,0,0,0,0,0,0,0,0,0,0,0,0.105718028864302,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1552","TCGA-49-4514-01",0,0.132166217180449,0,0.483336366479751,0,0,0.08752754258212,0,0,0,0,0,0.144059977558998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676443025481823,0,"Tumor-only","LUAD"
"1562","TCGA-49-6742-01",0.116972867186232,0.216532819401968,0.0693454167598091,0.197873464442138,0,0,0.114871567886669,0,0,0,0,0,0.10989230442778,0,0,0,0.106780992084178,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1572","TCGA-49-6743-01",0,0.114766965788214,0,0.4994173559909,0,0.0676837459117157,0,0,0,0,0,0.0784058486461912,0.0992445858998848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1582","TCGA-49-6744-01",0,0,0,0.77395687168929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786962385187464,0,0,0,0,0,0,"Tumor-only","LUAD"
"1592","TCGA-49-6745-01",0.155216786483794,0.264835081761294,0,0.0893712558225416,0,0,0.0918340026118803,0,0,0,0,0,0.251608233629191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1602","TCGA-49-6761-01",0,0,0,0,0,0,0,0,0,0,0,0,0.067112502087484,0,0,0,0,0.103085613243347,0,0.266866903031505,0,0,0,0.52210850627222,0,0,0,0,0,0,"Tumor-only","LUAD"
"1613","TCGA-49-6767-01",0,0,0,0.71468804724505,0,0.0640699288894554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107611054679603,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1622","TCGA-49-AAQV-01",0,0.161539364619309,0.322908923634205,0,0,0.109356113247074,0,0,0,0,0.0652490262318962,0,0.142209216922953,0,0,0,0,0,0,0,0.0702562315848098,0,0,0,0,0,0,0,0.128481123759753,0,"Tumor-only","LUAD"
"1632","TCGA-49-AAR0-01",0.105439988269364,0,0.0609147691106886,0.335372573044108,0,0,0.0720815604511987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074027708949519,0.0752139226665255,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1642","TCGA-49-AAR2-01",0,0,0,0.771851543975802,0,0.0760828027686313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929346381591235,0,0,0,0,0,0,"Tumor-only","LUAD"
"1652","TCGA-49-AAR3-01",0.0624776955105443,0.0673831007540219,0.28678521386107,0.405644220458851,0,0,0,0,0,0,0,0,0,0,0,0.0786145984456277,0,0,0,0,0.0614362530183181,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1662","TCGA-49-AAR4-01",0,0.0887750771688374,0,0.614741074611479,0,0,0.061336269699973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991650148367048,0,"Tumor-only","LUAD"
"1672","TCGA-49-AAR9-01",0.0749540266233259,0,0.0727454898276537,0.750872847639622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1682","TCGA-49-AARE-01",0,0,0,0.806020466507216,0,0.0743294186985426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1692","TCGA-49-AARN-01",0,0.19866202698793,0,0.263122635211955,0,0,0,0,0,0,0,0,0,0,0,0,0.240415744275769,0,0,0,0,0,0,0,0,0,0,0.185134096109389,0,0,"Tumor-only","LUAD"
"1702","TCGA-49-AARO-01",0,0,0,0.893046169129501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1713","TCGA-49-AARQ-01",0.0747969816548768,0,0,0.711049968853301,0,0,0,0,0,0,0,0,0.060232839568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1722","TCGA-49-AARR-01",0.315937478886031,0,0.243001189725744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846038681727294,0,0,0,0,"Tumor-only","LUAD"
"1732","TCGA-4B-A93V-01",0.245458764882436,0,0,0.255675409269535,0,0,0,0,0,0,0,0,0,0,0,0.0860012833384379,0,0,0,0.171861964029787,0,0,0,0,0,0,0,0,0.0985429228147085,0,"Tumor-only","LUAD"
"1742","TCGA-50-5044-01",0,0.218721154945169,0.134190724236481,0.0916990760342894,0,0,0,0,0,0,0.126829475611071,0,0.322241241525006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1752","TCGA-50-5045-01",0,0,0,0.912915047058616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1762","TCGA-50-5049-01",0,0,0,0.827544444880372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1772","TCGA-50-5051-01",0,0,0.200251684837869,0.1912797158656,0,0.258273351759581,0,0.184965247043535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112375336095773,0,0,0,0,0,0,"Tumor-only","LUAD"
"1782","TCGA-50-5055-01",0.489798644357115,0,0,0,0,0,0,0,0,0,0,0,0.070578258286108,0,0,0.266632048361663,0,0.0645729245679287,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1813","TCGA-50-5068-01",0.166061706368973,0.0740696942327295,0,0.0919768869109903,0,0.0905964160351427,0,0,0,0,0,0,0,0,0,0.253125426950204,0,0,0,0,0,0,0,0.196935986580938,0,0,0,0,0,0,"Tumor-only","LUAD"
"1822","TCGA-50-5072-01",0,0,0,0.577502218080912,0,0,0.0760446564581988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906896548876174,"Tumor-only","LUAD"
"183","TCGA-50-5930-01",0,0,0,0.907758554623134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1842","TCGA-50-5931-01",0.0990364025357657,0,0.211046727082935,0.223659330597728,0,0.0727934366515196,0.0856619588409139,0,0,0,0,0,0,0,0,0.116536784034076,0,0,0,0,0,0,0,0.116485952528067,0,0,0,0,0,0,"Tumor-only","LUAD"
"185","TCGA-50-5932-01",0,0,0,0.501696480291889,0,0,0.126243805822148,0,0,0,0,0,0,0.0943896895147185,0,0,0,0,0,0.175061739388982,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1862","TCGA-50-5933-01",0.071444768628058,0,0,0.580061856599536,0,0,0,0.112771912221769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690576005419031,0,0,0,0,0,0,"Tumor-only","LUAD"
"1872","TCGA-50-5935-01",0.237542438435542,0.141746985314268,0.0882006882890376,0,0,0,0,0,0,0,0,0,0.222868898635282,0,0,0,0,0,0,0,0,0,0.0906162986308103,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1882","TCGA-50-5936-01",0.189196643591198,0.180130220071984,0.261799303517238,0.162825588307165,0,0,0,0,0,0,0,0,0.0704482135807278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1892","TCGA-50-5939-01",0,0.0956943578537581,0.432257219526419,0,0,0.109562285027453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191679373959968,0,0,0,0,0,0,"Tumor-only","LUAD"
"1902","TCGA-50-5941-01",0,0,0.162032328097992,0.633109414897005,0,0.0850890486261461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1913","TCGA-50-5942-01",0.0897761578835282,0,0.261437006691174,0.156889614827451,0,0.134123510421386,0,0,0,0,0,0,0,0,0,0,0,0.0897623899618783,0,0,0,0,0,0,0,0,0,0,0,0.145600268713377,"Tumor-only","LUAD"
"1922","TCGA-50-5944-01",0.329740516495461,0.0796656984436528,0.0962081704158515,0.16866508755576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969488321504794,0,0.0798201471973946,0,0,0,0,0.0627716288723288,0,0,"Tumor-only","LUAD"
"1952","TCGA-50-6590-01",0,0,0,0.62746483609027,0,0,0,0,0,0,0,0,0.136204509052887,0,0,0,0,0,0,0.0840753607827545,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1962","TCGA-50-6591-01",0.337582889385383,0,0,0,0.30458825844431,0.0633693047170617,0,0,0,0,0,0,0,0,0,0.0808274975655761,0,0.0980319277946064,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"1972","TCGA-50-6592-01",0.0690686281463236,0.105131419937931,0.16603281690817,0.271986990858079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101336109898605,0,0,0,0,0,"Tumor-only","LUAD"
"1982","TCGA-50-6593-01",0.0791148501391733,0,0,0.488208690379142,0,0,0,0,0,0,0,0,0,0,0,0.118281957980962,0,0.0744356447923614,0,0,0,0,0,0.0670190017538517,0,0,0,0,0,0,"Tumor-only","LUAD"
"1992","TCGA-50-6594-01",0.0981970084541512,0,0.0817394627718274,0.70276343007175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"2002","TCGA-50-6595-01",0.120816729675506,0.0887743425397232,0,0.338787765750181,0,0,0,0,0,0,0.110940049740769,0,0.11393675497138,0,0,0,0,0,0,0.0718054420559583,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
"2013","TCGA-50-6597-01",0.317219052127244,0.100756839110402,0,0.117470880007738,0,0,0,0,0,0,0,0,0,0,0,0,0.096847115803693,0,0.247557808145787,0,0,0,0,0,0,0,0,0,0,0,"Tumor-only","LUAD"
